OrderID,Date,Customer,Product,Category,Quantity,Price
1434,11-08-2023,Amit Sharma,Smartphone,Electronics,3,15999
1435,09-03-2023,Rahul Mehta,Laptop,Electronics,4,45999
1436,10-09-2023,Rohit Gupta,Pen,Stationery,3,20
1437,08-04-2023,Sneha Jain,Desk,Furniture,1,3499
1438,09-12-2023,Vikas Patel,Smartphone,Electronics,5,15999
1439,23-10-2023,Pooja Sharma,Headphones,Electronics,2,1299
1440,16-09-2023,Rahul Mehta,Chair,Furniture,5,1999
1441,07-03-2023,Neha Verma,Headphones,Electronics,2,1299
1442,20-06-2023,Amit Sharma,Mouse,Electronics,2,499
1443,11-02-2023,Pooja Sharma,Smartphone,Electronics,4,15999
1444,16-11-2023,Pooja Sharma,Pen,Stationery,2,20
1445,05-05-2023,Priya Singh,Notebook,Stationery,2,99
1446,13-06-2023,Vikas Patel,Notebook,Stationery,2,99
1447,17-02-2023,Rahul Mehta,Mouse,Electronics,4,499
1448,22-09-2023,Rohit Gupta,Marker,Stationery,2,35
1449,15-07-2023,Amit Sharma,Printer,Electronics,4,8999
1450,30-06-2023,Karan Singh,Marker,Stationery,1,35
1451,10-02-2023,Amit Sharma,Marker,Stationery,2,35
1452,30-01-2023,Sneha Jain,Chair,Furniture,4,1999
1453,12-04-2023,Pooja Sharma,Chair,Furniture,5,1999
1454,02-05-2023,Anjali Sharma,Smartphone,Electronics,4,15999
1455,13-04-2023,Pooja Sharma,Chair,Furniture,2,1999
1456,19-09-2023,Anjali Sharma,Notebook,Stationery,1,99
1457,03-04-2023,Rahul Mehta,Mouse,Electronics,1,499
1458,13-12-2023,Sneha Jain,Headphones,Electronics,1,1299
1459,30-07-2023,Anjali Sharma,Smartphone,Electronics,1,15999
1460,08-04-2023,Vikas Patel,Printer,Electronics,4,8999
1461,09-03-2023,Priya Singh,Smartphone,Electronics,5,15999
1462,01-05-2023,Rahul Mehta,Smartphone,Electronics,1,15999
1463,08-05-2023,Amit Sharma,Notebook,Stationery,3,99
1464,12-01-2023,Anjali Sharma,Desk,Furniture,1,3499
1465,01-07-2023,Karan Singh,Marker,Stationery,3,35
1466,14-12-2023,Neha Verma,Pen,Stationery,5,20
1467,27-05-2023,Anjali Sharma,Marker,Stationery,2,35
1468,08-03-2023,Vikas Patel,Mouse,Electronics,1,499
1469,24-10-2023,Pooja Sharma,Smartphone,Electronics,1,15999
1470,09-03-2023,Anjali Sharma,Desk,Furniture,3,3499
1471,06-11-2023,Pooja Sharma,Notebook,Stationery,1,99
1472,20-01-2023,Pooja Sharma,Printer,Electronics,5,8999
1473,05-02-2023,Rahul Mehta,Desk,Furniture,5,3499
1474,15-10-2023,Amit Sharma,Chair,Furniture,2,1999
1475,19-01-2023,Rahul Mehta,Notebook,Stationery,4,99
1476,21-05-2023,Rohit Gupta,Headphones,Electronics,5,1299
1477,05-10-2023,Pooja Sharma,Notebook,Stationery,2,99
1478,24-07-2023,Priya Singh,Laptop,Electronics,3,45999
1479,29-05-2023,Karan Singh,Chair,Furniture,3,1999
1480,24-06-2023,Rahul Mehta,Laptop,Electronics,1,45999
1481,18-03-2023,Karan Singh,Pen,Stationery,5,20
1482,21-06-2023,Rohit Gupta,Desk,Furniture,3,3499
1483,03-01-2023,Anjali Sharma,Smartphone,Electronics,3,15999
1484,05-07-2023,Priya Singh,Marker,Stationery,1,35
1485,23-04-2023,Karan Singh,Printer,Electronics,3,8999
1486,25-07-2023,Amit Sharma,Notebook,Stationery,5,99
1487,19-07-2023,Neha Verma,Desk,Furniture,4,3499
1488,28-12-2023,Pooja Sharma,Pen,Stationery,1,20
1489,29-06-2023,Sneha Jain,Printer,Electronics,5,8999
1490,28-07-2023,Neha Verma,Notebook,Stationery,4,99
1491,08-06-2023,Sneha Jain,Headphones,Electronics,4,1299
1492,06-04-2023,Sneha Jain,Notebook,Stationery,2,99
1493,26-10-2023,Rohit Gupta,Laptop,Electronics,2,45999
1494,04-02-2023,Anjali Sharma,Printer,Electronics,1,8999
1495,14-07-2023,Rohit Gupta,Headphones,Electronics,3,1299
1496,22-01-2023,Vikas Patel,Printer,Electronics,4,8999
1497,10-04-2023,Anjali Sharma,Printer,Electronics,4,8999
1498,03-01-2023,Amit Sharma,Pen,Stationery,3,20
1499,27-08-2023,Anjali Sharma,Smartphone,Electronics,4,15999
1500,06-03-2023,Rohit Gupta,Chair,Furniture,2,1999
1501,11-09-2023,Vikas Patel,Headphones,Electronics,3,1299
1502,21-10-2023,Karan Singh,Mouse,Electronics,5,499
1503,19-10-2023,Neha Verma,Laptop,Electronics,3,45999
1504,09-02-2023,Rahul Mehta,Mouse,Electronics,2,499
1505,31-05-2023,Amit Sharma,Pen,Stationery,3,20
1506,26-03-2023,Sneha Jain,Notebook,Stationery,2,99
1507,18-01-2023,Anjali Sharma,Chair,Furniture,2,1999
1508,10-08-2023,Rohit Gupta,Laptop,Electronics,5,45999
1509,13-10-2023,Vikas Patel,Headphones,Electronics,1,1299
1510,03-01-2023,Karan Singh,Desk,Furniture,2,3499
1511,09-11-2023,Vikas Patel,Marker,Stationery,3,35
1512,21-06-2023,Pooja Sharma,Mouse,Electronics,1,499
1513,16-11-2023,Priya Singh,Pen,Stationery,5,20
1514,20-11-2023,Sneha Jain,Pen,Stationery,4,20
1515,11-12-2023,Priya Singh,Notebook,Stationery,5,99
1516,27-12-2023,Vikas Patel,Notebook,Stationery,3,99
1517,01-01-2023,Pooja Sharma,Notebook,Stationery,1,99
1518,28-03-2023,Sneha Jain,Marker,Stationery,1,35
1519,02-03-2023,Rahul Mehta,Notebook,Stationery,1,99
1520,16-11-2023,Neha Verma,Headphones,Electronics,1,1299
1521,14-06-2023,Karan Singh,Pen,Stationery,3,20
1522,22-06-2023,Neha Verma,Smartphone,Electronics,5,15999
1523,24-08-2023,Rahul Mehta,Desk,Furniture,5,3499
1524,28-09-2023,Anjali Sharma,Smartphone,Electronics,3,15999
1525,03-09-2023,Rohit Gupta,Mouse,Electronics,4,499
1526,29-09-2023,Pooja Sharma,Chair,Furniture,3,1999
1527,31-12-2023,Rahul Mehta,Headphones,Electronics,3,1299
1528,27-10-2023,Priya Singh,Laptop,Electronics,4,45999
1529,16-06-2023,Sneha Jain,Smartphone,Electronics,1,15999
1530,22-05-2023,Anjali Sharma,Marker,Stationery,2,35
1531,14-03-2023,Sneha Jain,Smartphone,Electronics,5,15999
1532,30-12-2023,Amit Sharma,Printer,Electronics,2,8999
1533,05-05-2023,Priya Singh,Laptop,Electronics,1,45999
1534,08-11-2023,Anjali Sharma,Headphones,Electronics,2,1299
1535,04-05-2023,Priya Singh,Mouse,Electronics,1,499
1536,07-02-2023,Anjali Sharma,Mouse,Electronics,1,499
1537,25-07-2023,Sneha Jain,Desk,Furniture,3,3499
1538,07-01-2023,Sneha Jain,Marker,Stationery,2,35
1539,29-10-2023,Neha Verma,Headphones,Electronics,2,1299
1540,27-10-2023,Pooja Sharma,Desk,Furniture,4,3499
1541,26-01-2023,Sneha Jain,Marker,Stationery,3,35
1542,17-11-2023,Pooja Sharma,Headphones,Electronics,5,1299
1543,19-12-2023,Anjali Sharma,Chair,Furniture,4,1999
1544,13-04-2023,Sneha Jain,Notebook,Stationery,4,99
1545,19-03-2023,Amit Sharma,Pen,Stationery,3,20
1546,09-04-2023,Vikas Patel,Smartphone,Electronics,4,15999
1547,06-12-2023,Karan Singh,Smartphone,Electronics,3,15999
1548,31-10-2023,Priya Singh,Marker,Stationery,4,35
1549,12-08-2023,Amit Sharma,Headphones,Electronics,1,1299
1550,12-01-2023,Vikas Patel,Chair,Furniture,5,1999
1551,08-12-2023,Anjali Sharma,Mouse,Electronics,2,499
1552,01-11-2023,Neha Verma,Headphones,Electronics,3,1299
1553,29-11-2023,Anjali Sharma,Chair,Furniture,5,1999
1554,15-03-2023,Rahul Mehta,Printer,Electronics,2,8999
1555,29-03-2023,Priya Singh,Printer,Electronics,4,8999
1556,25-05-2023,Vikas Patel,Marker,Stationery,3,35
1557,11-01-2023,Vikas Patel,Printer,Electronics,5,8999
1558,06-07-2023,Anjali Sharma,Headphones,Electronics,1,1299
1559,23-05-2023,Pooja Sharma,Marker,Stationery,1,35
1560,20-02-2023,Rohit Gupta,Marker,Stationery,4,35
1561,28-03-2023,Neha Verma,Smartphone,Electronics,5,15999
1562,17-09-2023,Neha Verma,Notebook,Stationery,1,99
1563,09-07-2023,Karan Singh,Mouse,Electronics,2,499
1564,23-08-2023,Vikas Patel,Printer,Electronics,1,8999
1565,15-09-2023,Sneha Jain,Smartphone,Electronics,1,15999
1566,17-12-2023,Sneha Jain,Headphones,Electronics,1,1299
1567,18-11-2023,Vikas Patel,Printer,Electronics,1,8999
1568,18-01-2023,Vikas Patel,Desk,Furniture,2,3499
1569,25-04-2023,Vikas Patel,Printer,Electronics,5,8999
1570,01-06-2023,Priya Singh,Marker,Stationery,3,35
1571,12-11-2023,Pooja Sharma,Smartphone,Electronics,4,15999
1572,04-10-2023,Amit Sharma,Headphones,Electronics,1,1299
1573,17-12-2023,Pooja Sharma,Mouse,Electronics,3,499
1574,28-12-2023,Priya Singh,Laptop,Electronics,3,45999
1575,27-08-2023,Sneha Jain,Notebook,Stationery,3,99
1576,02-06-2023,Amit Sharma,Desk,Furniture,4,3499
1577,16-03-2023,Anjali Sharma,Smartphone,Electronics,5,15999
1578,07-12-2023,Rohit Gupta,Headphones,Electronics,4,1299
1579,27-04-2023,Rahul Mehta,Mouse,Electronics,1,499
1580,08-11-2023,Sneha Jain,Smartphone,Electronics,3,15999
1581,11-11-2023,Amit Sharma,Printer,Electronics,3,8999
1582,28-10-2023,Rahul Mehta,Desk,Furniture,4,3499
1583,14-03-2023,Pooja Sharma,Desk,Furniture,5,3499
1584,27-01-2023,Rohit Gupta,Notebook,Stationery,3,99
1585,16-11-2023,Rahul Mehta,Headphones,Electronics,5,1299
1586,10-03-2023,Sneha Jain,Marker,Stationery,2,35
1587,29-08-2023,Amit Sharma,Pen,Stationery,2,20
1588,08-09-2023,Neha Verma,Printer,Electronics,2,8999
1589,26-06-2023,Rahul Mehta,Pen,Stationery,5,20
1590,30-01-2023,Sneha Jain,Notebook,Stationery,3,99
1591,21-10-2023,Sneha Jain,Smartphone,Electronics,3,15999
1592,01-09-2023,Sneha Jain,Headphones,Electronics,4,1299
1593,01-09-2023,Vikas Patel,Chair,Furniture,3,1999
1594,17-07-2023,Priya Singh,Marker,Stationery,5,35
1595,17-02-2023,Amit Sharma,Notebook,Stationery,5,99
1596,29-07-2023,Priya Singh,Printer,Electronics,1,8999
1597,22-02-2023,Neha Verma,Marker,Stationery,5,35
1598,22-04-2023,Vikas Patel,Marker,Stationery,3,35
1599,22-11-2023,Amit Sharma,Headphones,Electronics,2,1299
1600,16-01-2023,Anjali Sharma,Mouse,Electronics,3,499
1601,21-12-2023,Rohit Gupta,Desk,Furniture,5,3499
1602,20-04-2023,Rahul Mehta,Headphones,Electronics,5,1299
1603,31-10-2023,Anjali Sharma,Notebook,Stationery,2,99
1604,13-05-2023,Vikas Patel,Desk,Furniture,5,3499
1605,16-09-2023,Pooja Sharma,Mouse,Electronics,3,499
1606,25-03-2023,Priya Singh,Printer,Electronics,3,8999
1607,10-05-2023,Sneha Jain,Mouse,Electronics,2,499
1608,28-01-2023,Rohit Gupta,Printer,Electronics,3,8999
1609,23-11-2023,Pooja Sharma,Marker,Stationery,5,35
1610,24-06-2023,Pooja Sharma,Notebook,Stationery,3,99
1611,08-11-2023,Anjali Sharma,Marker,Stationery,3,35
1612,31-12-2023,Priya Singh,Mouse,Electronics,5,499
1613,10-10-2023,Pooja Sharma,Printer,Electronics,5,8999
1614,05-09-2023,Rahul Mehta,Laptop,Electronics,3,45999
1615,04-09-2023,Rahul Mehta,Pen,Stationery,3,20
1616,25-06-2023,Anjali Sharma,Pen,Stationery,1,20
1617,30-04-2023,Priya Singh,Pen,Stationery,4,20
1618,08-09-2023,Vikas Patel,Mouse,Electronics,4,499
1619,07-10-2023,Karan Singh,Desk,Furniture,5,3499
1620,04-04-2023,Pooja Sharma,Notebook,Stationery,3,99
1621,01-09-2023,Anjali Sharma,Chair,Furniture,1,1999
1622,15-03-2023,Pooja Sharma,Desk,Furniture,4,3499
1623,18-11-2023,Sneha Jain,Pen,Stationery,5,20
1624,06-10-2023,Neha Verma,Headphones,Electronics,4,1299
1625,25-06-2023,Karan Singh,Desk,Furniture,5,3499
1626,07-06-2023,Amit Sharma,Printer,Electronics,2,8999
1627,15-10-2023,Pooja Sharma,Marker,Stationery,4,35
1628,05-02-2023,Neha Verma,Mouse,Electronics,3,499
1629,01-08-2023,Priya Singh,Chair,Furniture,2,1999
1630,12-05-2023,Sneha Jain,Desk,Furniture,3,3499
1631,14-12-2023,Amit Sharma,Chair,Furniture,5,1999
1632,21-05-2023,Pooja Sharma,Notebook,Stationery,2,99
1633,09-12-2023,Amit Sharma,Marker,Stationery,1,35
1634,28-11-2023,Rahul Mehta,Mouse,Electronics,5,499
1635,28-11-2023,Sneha Jain,Smartphone,Electronics,5,15999
1636,18-11-2023,Vikas Patel,Chair,Furniture,4,1999
1637,05-05-2023,Rohit Gupta,Laptop,Electronics,4,45999
1638,19-04-2023,Amit Sharma,Marker,Stationery,1,35
1639,14-07-2023,Karan Singh,Pen,Stationery,4,20
1640,08-03-2023,Sneha Jain,Pen,Stationery,3,20
1641,26-03-2023,Priya Singh,Printer,Electronics,4,8999
1642,16-06-2023,Karan Singh,Headphones,Electronics,4,1299
1643,20-08-2023,Vikas Patel,Smartphone,Electronics,2,15999
1644,17-05-2023,Vikas Patel,Smartphone,Electronics,2,15999
1645,06-09-2023,Anjali Sharma,Marker,Stationery,2,35
1646,01-03-2023,Vikas Patel,Printer,Electronics,1,8999
1647,09-04-2023,Neha Verma,Pen,Stationery,1,20
1648,05-01-2023,Amit Sharma,Smartphone,Electronics,4,15999
1649,19-01-2023,Vikas Patel,Desk,Furniture,1,3499
1650,23-02-2023,Anjali Sharma,Pen,Stationery,2,20
1651,21-04-2023,Vikas Patel,Notebook,Stationery,3,99
1652,15-12-2023,Pooja Sharma,Printer,Electronics,3,8999
1653,23-08-2023,Karan Singh,Chair,Furniture,4,1999
1654,03-07-2023,Rohit Gupta,Mouse,Electronics,4,499
1655,21-03-2023,Rahul Mehta,Desk,Furniture,5,3499
1656,30-06-2023,Amit Sharma,Laptop,Electronics,3,45999
1657,31-12-2023,Neha Verma,Mouse,Electronics,2,499
1658,25-09-2023,Neha Verma,Desk,Furniture,2,3499
1659,30-06-2023,Rohit Gupta,Printer,Electronics,5,8999
1660,14-02-2023,Pooja Sharma,Printer,Electronics,4,8999
1661,08-10-2023,Anjali Sharma,Marker,Stationery,1,35
1662,03-12-2023,Vikas Patel,Headphones,Electronics,2,1299
1663,23-01-2023,Anjali Sharma,Desk,Furniture,3,3499
1664,26-03-2023,Rohit Gupta,Printer,Electronics,2,8999
1665,19-02-2023,Priya Singh,Laptop,Electronics,5,45999
1666,10-06-2023,Sneha Jain,Marker,Stationery,5,35
1667,03-01-2023,Anjali Sharma,Headphones,Electronics,5,1299
1668,07-04-2023,Karan Singh,Desk,Furniture,4,3499
1669,04-06-2023,Priya Singh,Printer,Electronics,3,8999
1670,31-01-2023,Anjali Sharma,Smartphone,Electronics,1,15999
1671,18-01-2023,Anjali Sharma,Headphones,Electronics,4,1299
1672,19-04-2023,Sneha Jain,Chair,Furniture,1,1999
1673,21-12-2023,Sneha Jain,Smartphone,Electronics,1,15999
1674,06-02-2023,Vikas Patel,Notebook,Stationery,1,99
1675,07-12-2023,Rahul Mehta,Smartphone,Electronics,3,15999
1676,09-01-2023,Priya Singh,Laptop,Electronics,2,45999
1677,24-12-2023,Rohit Gupta,Chair,Furniture,3,1999
1678,13-03-2023,Priya Singh,Desk,Furniture,4,3499
1679,15-09-2023,Anjali Sharma,Notebook,Stationery,4,99
1680,21-04-2023,Priya Singh,Pen,Stationery,2,20
1681,25-05-2023,Amit Sharma,Laptop,Electronics,2,45999
1682,12-05-2023,Pooja Sharma,Smartphone,Electronics,1,15999
1683,05-03-2023,Vikas Patel,Mouse,Electronics,5,499
1684,17-09-2023,Sneha Jain,Marker,Stationery,3,35
1685,06-12-2023,Vikas Patel,Printer,Electronics,5,8999
1686,12-07-2023,Sneha Jain,Pen,Stationery,1,20
1687,27-07-2023,Neha Verma,Printer,Electronics,5,8999
1688,14-12-2023,Amit Sharma,Chair,Furniture,1,1999
1689,16-06-2023,Vikas Patel,Marker,Stationery,1,35
1690,04-11-2023,Sneha Jain,Pen,Stationery,2,20
1691,04-09-2023,Vikas Patel,Pen,Stationery,2,20
1692,02-01-2023,Karan Singh,Pen,Stationery,4,20
1693,19-04-2023,Rahul Mehta,Smartphone,Electronics,3,15999
1694,04-12-2023,Vikas Patel,Laptop,Electronics,1,45999
1695,24-09-2023,Sneha Jain,Desk,Furniture,3,3499
1696,06-11-2023,Sneha Jain,Laptop,Electronics,1,45999
1697,22-11-2023,Vikas Patel,Smartphone,Electronics,1,15999
1698,06-05-2023,Rohit Gupta,Marker,Stationery,1,35
1699,14-11-2023,Amit Sharma,Laptop,Electronics,3,45999
1700,14-10-2023,Vikas Patel,Chair,Furniture,5,1999
1701,19-06-2023,Amit Sharma,Notebook,Stationery,1,99
1702,07-11-2023,Pooja Sharma,Marker,Stationery,1,35
1703,25-11-2023,Rohit Gupta,Mouse,Electronics,3,499
1704,16-04-2023,Vikas Patel,Marker,Stationery,2,35
1705,04-04-2023,Neha Verma,Pen,Stationery,5,20
1706,27-03-2023,Karan Singh,Mouse,Electronics,4,499
1707,28-06-2023,Vikas Patel,Smartphone,Electronics,5,15999
1708,12-05-2023,Priya Singh,Headphones,Electronics,1,1299
1709,31-12-2023,Rahul Mehta,Desk,Furniture,1,3499
1710,11-09-2023,Rahul Mehta,Printer,Electronics,2,8999
1711,25-05-2023,Karan Singh,Pen,Stationery,1,20
1712,28-09-2023,Amit Sharma,Marker,Stationery,5,35
1713,26-12-2023,Neha Verma,Laptop,Electronics,5,45999
1714,17-05-2023,Vikas Patel,Marker,Stationery,1,35
1715,28-03-2023,Amit Sharma,Headphones,Electronics,1,1299
1716,10-10-2023,Karan Singh,Notebook,Stationery,1,99
1717,19-12-2023,Rahul Mehta,Marker,Stationery,1,35
1718,13-03-2023,Neha Verma,Notebook,Stationery,2,99
1719,28-11-2023,Rahul Mehta,Pen,Stationery,1,20
1720,12-10-2023,Amit Sharma,Mouse,Electronics,1,499
1721,08-06-2023,Sneha Jain,Laptop,Electronics,3,45999
1722,19-07-2023,Neha Verma,Smartphone,Electronics,4,15999
1723,22-05-2023,Neha Verma,Pen,Stationery,1,20
1724,29-07-2023,Rahul Mehta,Smartphone,Electronics,2,15999
1725,21-04-2023,Rahul Mehta,Chair,Furniture,5,1999
1726,20-04-2023,Amit Sharma,Desk,Furniture,2,3499
1727,07-01-2023,Sneha Jain,Chair,Furniture,1,1999
1728,27-07-2023,Amit Sharma,Desk,Furniture,4,3499
1729,28-09-2023,Karan Singh,Notebook,Stationery,1,99
1730,19-08-2023,Karan Singh,Laptop,Electronics,2,45999
1731,01-01-2023,Rahul Mehta,Chair,Furniture,2,1999
1732,27-05-2023,Amit Sharma,Marker,Stationery,1,35
1733,28-01-2023,Priya Singh,Mouse,Electronics,3,499
1734,30-04-2023,Vikas Patel,Pen,Stationery,2,20
1735,20-01-2023,Amit Sharma,Marker,Stationery,5,35
1736,07-07-2023,Karan Singh,Printer,Electronics,1,8999
1737,04-10-2023,Rohit Gupta,Desk,Furniture,2,3499
1738,20-05-2023,Priya Singh,Chair,Furniture,1,1999
1739,25-06-2023,Priya Singh,Smartphone,Electronics,2,15999
1740,03-12-2023,Vikas Patel,Pen,Stationery,5,20
1741,15-05-2023,Sneha Jain,Mouse,Electronics,4,499
1742,23-03-2023,Neha Verma,Desk,Furniture,2,3499
1743,07-11-2023,Sneha Jain,Smartphone,Electronics,2,15999
1744,04-07-2023,Sneha Jain,Mouse,Electronics,3,499
1745,25-09-2023,Amit Sharma,Laptop,Electronics,5,45999
1746,08-02-2023,Vikas Patel,Headphones,Electronics,2,1299
1747,14-01-2023,Rahul Mehta,Laptop,Electronics,2,45999
1748,22-11-2023,Amit Sharma,Mouse,Electronics,2,499
1749,05-05-2023,Neha Verma,Desk,Furniture,5,3499
1750,07-02-2023,Vikas Patel,Headphones,Electronics,1,1299
1751,27-09-2023,Karan Singh,Smartphone,Electronics,2,15999
1752,22-02-2023,Priya Singh,Notebook,Stationery,5,99
1753,24-10-2023,Sneha Jain,Laptop,Electronics,4,45999
1754,19-09-2023,Karan Singh,Desk,Furniture,1,3499
1755,16-12-2023,Sneha Jain,Notebook,Stationery,3,99
1756,25-07-2023,Anjali Sharma,Headphones,Electronics,5,1299
1757,05-11-2023,Sneha Jain,Marker,Stationery,1,35
1758,01-08-2023,Sneha Jain,Chair,Furniture,5,1999
1759,14-07-2023,Anjali Sharma,Headphones,Electronics,5,1299
1760,07-07-2023,Anjali Sharma,Mouse,Electronics,5,499
1761,24-03-2023,Karan Singh,Marker,Stationery,3,35
1762,23-07-2023,Neha Verma,Printer,Electronics,4,8999
1763,14-05-2023,Pooja Sharma,Laptop,Electronics,5,45999
1764,23-04-2023,Rahul Mehta,Marker,Stationery,2,35
1765,16-08-2023,Priya Singh,Printer,Electronics,4,8999
1766,11-01-2023,Neha Verma,Marker,Stationery,1,35
1767,05-02-2023,Rahul Mehta,Laptop,Electronics,4,45999
1768,10-05-2023,Neha Verma,Mouse,Electronics,3,499
1769,08-07-2023,Anjali Sharma,Mouse,Electronics,2,499
1770,21-01-2023,Amit Sharma,Pen,Stationery,5,20
1771,12-12-2023,Karan Singh,Headphones,Electronics,3,1299
1772,24-09-2023,Priya Singh,Pen,Stationery,2,20
1773,14-01-2023,Rahul Mehta,Desk,Furniture,4,3499
1774,20-07-2023,Vikas Patel,Notebook,Stationery,3,99
1775,03-12-2023,Vikas Patel,Desk,Furniture,2,3499
1776,02-01-2023,Priya Singh,Printer,Electronics,3,8999
1777,11-04-2023,Karan Singh,Printer,Electronics,1,8999
1778,28-02-2023,Rahul Mehta,Chair,Furniture,1,1999
1779,29-05-2023,Vikas Patel,Smartphone,Electronics,4,15999
1780,13-07-2023,Karan Singh,Laptop,Electronics,3,45999
1781,31-03-2023,Anjali Sharma,Laptop,Electronics,2,45999
1782,16-01-2023,Priya Singh,Laptop,Electronics,3,45999
1783,26-05-2023,Karan Singh,Printer,Electronics,1,8999
1784,23-10-2023,Karan Singh,Marker,Stationery,5,35
1785,23-01-2023,Priya Singh,Pen,Stationery,2,20
1786,10-04-2023,Vikas Patel,Printer,Electronics,1,8999
1787,05-02-2023,Neha Verma,Printer,Electronics,2,8999
1788,20-01-2023,Priya Singh,Printer,Electronics,4,8999
1789,23-08-2023,Priya Singh,Smartphone,Electronics,3,15999
1790,03-02-2023,Neha Verma,Headphones,Electronics,3,1299
1791,10-08-2023,Vikas Patel,Pen,Stationery,1,20
1792,09-11-2023,Karan Singh,Printer,Electronics,5,8999
1793,18-07-2023,Rahul Mehta,Pen,Stationery,2,20
1794,11-10-2023,Neha Verma,Printer,Electronics,4,8999
1795,10-11-2023,Priya Singh,Printer,Electronics,4,8999
1796,28-10-2023,Anjali Sharma,Chair,Furniture,5,1999
1797,20-12-2023,Sneha Jain,Chair,Furniture,3,1999
1798,21-04-2023,Priya Singh,Marker,Stationery,3,35
1799,07-06-2023,Anjali Sharma,Mouse,Electronics,3,499
1800,05-12-2023,Neha Verma,Desk,Furniture,5,3499
1801,28-04-2023,Rohit Gupta,Mouse,Electronics,4,499
1802,26-04-2023,Priya Singh,Printer,Electronics,3,8999
1803,11-02-2023,Amit Sharma,Smartphone,Electronics,2,15999
1804,11-12-2023,Vikas Patel,Marker,Stationery,5,35
1805,17-06-2023,Amit Sharma,Notebook,Stationery,5,99
1806,12-07-2023,Vikas Patel,Desk,Furniture,3,3499
1807,03-02-2023,Rohit Gupta,Notebook,Stationery,5,99
1808,16-05-2023,Vikas Patel,Laptop,Electronics,1,45999
1809,05-11-2023,Amit Sharma,Pen,Stationery,3,20
1810,10-03-2023,Rahul Mehta,Chair,Furniture,2,1999
1811,05-03-2023,Rohit Gupta,Marker,Stationery,2,35
1812,16-08-2023,Neha Verma,Laptop,Electronics,4,45999
1813,02-12-2023,Rahul Mehta,Marker,Stationery,3,35
1814,09-09-2023,Rohit Gupta,Mouse,Electronics,4,499
1815,13-11-2023,Rohit Gupta,Pen,Stationery,4,20
1816,23-07-2023,Anjali Sharma,Desk,Furniture,4,3499
1817,07-07-2023,Pooja Sharma,Headphones,Electronics,1,1299
1818,17-05-2023,Anjali Sharma,Marker,Stationery,2,35
1819,16-12-2023,Vikas Patel,Laptop,Electronics,5,45999
1820,18-06-2023,Priya Singh,Smartphone,Electronics,3,15999
1821,15-01-2023,Pooja Sharma,Notebook,Stationery,4,99
1822,28-01-2023,Priya Singh,Desk,Furniture,4,3499
1823,13-10-2023,Rohit Gupta,Mouse,Electronics,3,499
1824,10-09-2023,Anjali Sharma,Marker,Stationery,1,35
1825,17-11-2023,Priya Singh,Smartphone,Electronics,5,15999
1826,09-08-2023,Rohit Gupta,Notebook,Stationery,5,99
1827,12-04-2023,Rohit Gupta,Marker,Stationery,1,35
1828,17-01-2023,Neha Verma,Pen,Stationery,5,20
1829,02-11-2023,Amit Sharma,Printer,Electronics,4,8999
1830,16-10-2023,Vikas Patel,Smartphone,Electronics,2,15999
1831,02-11-2023,Amit Sharma,Smartphone,Electronics,3,15999
1832,27-02-2023,Anjali Sharma,Laptop,Electronics,1,45999
1833,08-02-2023,Neha Verma,Chair,Furniture,5,1999
1834,15-09-2023,Anjali Sharma,Pen,Stationery,1,20
1835,26-09-2023,Priya Singh,Mouse,Electronics,2,499
1836,10-12-2023,Sneha Jain,Desk,Furniture,4,3499
1837,21-02-2023,Neha Verma,Notebook,Stationery,3,99
1838,25-06-2023,Neha Verma,Chair,Furniture,3,1999
1839,28-10-2023,Amit Sharma,Laptop,Electronics,4,45999
1840,05-09-2023,Anjali Sharma,Marker,Stationery,1,35
1841,19-08-2023,Rahul Mehta,Printer,Electronics,5,8999
1842,24-01-2023,Rahul Mehta,Chair,Furniture,2,1999
1843,07-09-2023,Karan Singh,Marker,Stationery,2,35
1844,30-01-2023,Sneha Jain,Chair,Furniture,3,1999
1845,27-11-2023,Rahul Mehta,Headphones,Electronics,1,1299
1846,15-09-2023,Anjali Sharma,Printer,Electronics,1,8999
1847,20-10-2023,Rohit Gupta,Notebook,Stationery,3,99
1848,11-07-2023,Amit Sharma,Marker,Stationery,5,35
1849,09-12-2023,Rohit Gupta,Pen,Stationery,1,20
1850,26-08-2023,Priya Singh,Marker,Stationery,4,35
1851,12-12-2023,Neha Verma,Pen,Stationery,3,20
1852,28-10-2023,Sneha Jain,Desk,Furniture,4,3499
1853,02-09-2023,Vikas Patel,Smartphone,Electronics,3,15999
1854,09-04-2023,Pooja Sharma,Pen,Stationery,5,20
1855,30-12-2023,Amit Sharma,Smartphone,Electronics,2,15999
1856,31-05-2023,Anjali Sharma,Chair,Furniture,2,1999
1857,24-09-2023,Rohit Gupta,Headphones,Electronics,1,1299
1858,20-01-2023,Amit Sharma,Pen,Stationery,5,20
1859,02-10-2023,Priya Singh,Mouse,Electronics,2,499
1860,06-02-2023,Karan Singh,Printer,Electronics,5,8999
1861,29-06-2023,Amit Sharma,Smartphone,Electronics,3,15999
1862,30-03-2023,Rohit Gupta,Printer,Electronics,2,8999
1863,27-11-2023,Vikas Patel,Printer,Electronics,1,8999
1864,23-11-2023,Neha Verma,Desk,Furniture,3,3499
1865,04-12-2023,Anjali Sharma,Pen,Stationery,1,20
1866,29-06-2023,Vikas Patel,Printer,Electronics,2,8999
