OrderID,Date,Customer,Product,Category,Quantity,Price
1880,21-08-2023,Amit Sharma,Mouse,Electronics,5,499
1882,11-12-2023,Amit Sharma,Mouse,Electronics,1,499
1884,05-05-2023,Neha Verma,Printer,Electronics,3,8999
1885,19-06-2023,Rohit Gupta,Smartphone,Electronics,4,15999
1887,07-05-2023,Rohit Gupta,Smartphone,Electronics,2,15999
1888,15-05-2023,Priya Singh,Laptop,Electronics,1,45999
1891,03-11-2023,Anjali Sharma,Printer,Electronics,3,8999
1895,08-05-2023,Vikas Patel,Printer,Electronics,4,8999
1904,08-12-2023,Pooja Sharma,Printer,Electronics,4,8999
1906,09-02-2023,Priya Singh,Laptop,Electronics,5,45999
1908,09-07-2023,Priya Singh,Headphones,Electronics,2,1299
1910,06-06-2023,Rohit Gupta,Smartphone,Electronics,1,15999
1911,08-03-2023,Anjali Sharma,Smartphone,Electronics,1,15999
1914,04-11-2023,Priya Singh,Printer,Electronics,1,8999
1918,26-09-2023,Karan Singh,Smartphone,Electronics,5,15999
1919,04-03-2023,Anjali Sharma,Smartphone,Electronics,1,15999
1920,03-03-2023,Sneha Jain,Mouse,Electronics,2,499
1923,15-05-2023,Rohit Gupta,Mouse,Electronics,1,499
1928,15-10-2023,Amit Sharma,Laptop,Electronics,4,45999
1936,10-08-2023,Neha Verma,Mouse,Electronics,5,499
1937,25-09-2023,Karan Singh,Smartphone,Electronics,4,15999
1940,09-07-2023,Anjali Sharma,Laptop,Electronics,3,45999
1941,09-06-2023,Amit Sharma,Smartphone,Electronics,5,15999
1942,23-10-2023,Priya Singh,Headphones,Electronics,3,1299
1943,26-06-2023,Amit Sharma,Smartphone,Electronics,4,15999
1944,21-09-2023,Pooja Sharma,Laptop,Electronics,4,45999
1945,26-03-2023,Neha Verma,Headphones,Electronics,1,1299
1946,25-10-2023,Rahul Mehta,Mouse,Electronics,2,499
1947,08-02-2023,Vikas Patel,Laptop,Electronics,5,45999
1948,27-02-2023,Rohit Gupta,Smartphone,Electronics,5,15999
1952,26-11-2023,Pooja Sharma,Smartphone,Electronics,2,15999
1953,30-03-2023,Karan Singh,Printer,Electronics,5,8999
1956,20-08-2023,Pooja Sharma,Mouse,Electronics,3,499
1960,09-04-2023,Sneha Jain,Mouse,Electronics,4,499
1961,31-10-2023,Rahul Mehta,Smartphone,Electronics,4,15999
1962,03-01-2023,Amit Sharma,Mouse,Electronics,1,499
1964,18-12-2023,Rahul Mehta,Printer,Electronics,2,8999
1967,21-07-2023,Karan Singh,Printer,Electronics,2,8999
1969,29-12-2023,Priya Singh,Smartphone,Electronics,3,15999
1970,31-08-2023,Priya Singh,Laptop,Electronics,5,45999
1973,25-03-2023,Sneha Jain,Printer,Electronics,2,8999
1975,27-07-2023,Sneha Jain,Laptop,Electronics,3,45999
1979,22-12-2023,Rohit Gupta,Printer,Electronics,1,8999
1980,18-07-2023,Vikas Patel,Mouse,Electronics,2,499
1981,25-04-2023,Rahul Mehta,Printer,Electronics,1,8999
1984,12-11-2023,Anjali Sharma,Headphones,Electronics,1,1299
1986,18-04-2023,Priya Singh,Mouse,Electronics,5,499
1987,16-09-2023,Amit Sharma,Smartphone,Electronics,5,15999
1991,23-09-2023,Rohit Gupta,Printer,Electronics,5,8999
1992,10-05-2023,Sneha Jain,Headphones,Electronics,1,1299
1996,19-01-2023,Priya Singh,Headphones,Electronics,4,1299
1997,10-03-2023,Rohit Gupta,Smartphone,Electronics,3,15999
1998,12-10-2023,Amit Sharma,Printer,Electronics,2,8999
2000,14-08-2023,Karan Singh,Headphones,Electronics,2,1299
